public_entity_id;official_name;official_name_norm;source_system;source_code;is_public_entity;is_public_service_strict;public_entity_type;chilecompra_reference_match;datos_gob_reference_match;dipres_reference_match;rut;entity_id;sii_legal_name;sii_match_method;sii_match_confidence;source_url;source_api_url;strict_reference_url
PUB-CL-D324757AF3D9109CAA3D;SERVIU Región de Valparaíso;SERVIU REGION DE VALPARAISO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:serviu_region_de_valparaiso;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F5F45A9342170806C8E1;SERVIU Región de la Araucanía;SERVIU REGION DE LA ARAUCANIA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:serviu_region_de_la_araucania;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-3DB23322A7D8107C19B3;SERVIU Región de los Lagos;SERVIU REGION DE LOS LAGOS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:serviu_region_de_los_lagos;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-44EA3126F1E40F349C82;SERVIU Región del Bío Bío;SERVIU REGION DEL BIO BIO;DATOS_GOB_INSTITUTIONS;DATOS_GOB:serviu_region_del_bio_bio;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-40117E9A89749A17DE83;SERVIU Región del Libertador Bernardo O'Higgins;SERVIU REGION DEL LIBERTADOR BERNARDO O HIGGINS;DATOS_GOB_INSTITUTIONS;DATOS_GOB:serviu_region_del_libertador_bernardo_o_higgins;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-32B4F189C78CB7CD68F6;SERVIU Región del Maule;SERVIU REGION DEL MAULE;DATOS_GOB_INSTITUTIONS;DATOS_GOB:serviu_region_del_maule;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-2802F7752D936E1C856B;Secretaría de Gobierno Digital;SECRETARIA DE GOBIERNO DIGITAL;DATOS_GOB_INSTITUTIONS;DATOS_GOB:division-de-gobierno-digital;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-FABD932F25D469AB62BB;Subdirección del Ambiente Servicio de Salud Thno.;SUBDIRECCION DEL AMBIENTE SERVICIO DE SALUD THNO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7333;true;false;OTHER_PUBLIC_ENTITY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-B16FF73F42B9D35F205A;TESORERIA GENERAL DE LA REPUBLICA;TESORERIA GENERAL DE LA REPUBLICA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:6956;true;false;OTHER_PUBLIC_ENTITY;true;false;false;60805000-0;ENT-RUT-60805000-0;TESORERIA GENERAL DE LA REPUBLICA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-CAE6FF9E580AF522E2D3;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:1083414;true;false;OTHER_PUBLIC_ENTITY;true;false;false;61979490-7;ENT-RUT-61979490-7;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-7D6E79BB3069AF356AEC;UNIDAD DE ANALISIS FINANCIERO;UNIDAD DE ANALISIS FINANCIERO;CHILECOMPRA_MERCADO_PUBLICO | DATOS_GOB_INSTITUTIONS;CHILECOMPRA:85017 | DATOS_GOB:unidad_de_analisis_financiero;true;false;OTHER_PUBLIC_ENTITY;true;true;false;61973000-3;ENT-RUT-61973000-3;UNIDAD DE ANALISIS FINANCIERO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-488A17E8E7C4F437C50B;Unidad Administradora de los Tribunales Tributarios y Aduaneros, y del Tribunal de Contratación Pública;UNIDAD ADMINISTRADORA DE LOS TRIBUNALES TRIBUTARIOS Y ADUANEROS Y DEL TRIBUNAL DE CONTRATACION PUBLICA;DATOS_GOB_INSTITUTIONS;DATOS_GOB:unidad-administradora-de-los-tribunales-tributarios;true;false;OTHER_PUBLIC_ENTITY;false;true;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos.gob.cl/organization/;https://datos.gob.cl/api/3/action/organization_list?all_fields=true;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9EC9010FB34DB8AEE2C3;Zona Franca de Iquique;ZONA FRANCA DE IQUIQUE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7438;true;false;OTHER_PUBLIC_ENTITY;true;false;false;;;;NO_RUT_MATCH;UNMATCHED;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-2A710956A56B76E8BF1E;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE ARAUCO;DELEGACION PRESIDENCIAL PROVINCIAL DE ARAUCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7450;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511083-5;ENT-RUT-60511083-5;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE ARAUCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-9CE4CCE2B233D86B8234;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE AYSÉN;DELEGACION PRESIDENCIAL PROVINCIAL DE AYSEN;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7059;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511111-4;ENT-RUT-60511111-4;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE AYSÉN;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-E2401359E56F182C332A;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CAPITÁN PRAT;DELEGACION PRESIDENCIAL PROVINCIAL DE CAPITAN PRAT;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7134;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511113-0;ENT-RUT-60511113-0;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CAPITÁN PRAT;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-50F08E6003748C719AD2;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CARDENAL CARO;DELEGACION PRESIDENCIAL PROVINCIAL DE CARDENAL CARO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7387;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511141-6;ENT-RUT-60511141-6;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CARDENAL CARO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-1029B7A1ACA233B27FFC;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CAUQUENES;DELEGACION PRESIDENCIAL PROVINCIAL DE CAUQUENES;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7281;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511140-8;ENT-RUT-60511140-8;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CAUQUENES;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-975F78F782AE4D40F4F1;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHACABUCO;DELEGACION PRESIDENCIAL PROVINCIAL DE CHACABUCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7271;true;false;PRESIDENTIAL_DELEGATION;true;false;false;71537200-2;ENT-RUT-71537200-2;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHACABUCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-5D92EC33D8D4417FC7F3;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHAÑARAL;DELEGACION PRESIDENCIAL PROVINCIAL DE CHANARAL;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7155;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511032-0;ENT-RUT-60511032-0;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHAÑARAL;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-57475FCEEFAC2FBE5E84;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHILOÉ;DELEGACION PRESIDENCIAL PROVINCIAL DE CHILOE;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7499;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511104-1;ENT-RUT-60511104-1;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHILOÉ;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-7AD1BA528969C04596CB;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHOAPA;DELEGACION PRESIDENCIAL PROVINCIAL DE CHOAPA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7286;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511043-6;ENT-RUT-60511043-6;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CHOAPA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-E2E1564E7EE4CDACE222;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE COLCHAGUA;DELEGACION PRESIDENCIAL PROVINCIAL DE COLCHAGUA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7376;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511062-2;ENT-RUT-60511062-2;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE COLCHAGUA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-B6E454C9588FB6500722;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CORDILLERA;DELEGACION PRESIDENCIAL PROVINCIAL DE CORDILLERA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7284;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511131-9;ENT-RUT-60511131-9;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CORDILLERA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A08DAC35480950E0D352;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CURICÓ;DELEGACION PRESIDENCIAL PROVINCIAL DE CURICO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7263;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511071-1;ENT-RUT-60511071-1;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE CURICÓ;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F2B58AA64B3ABB8D58C5;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE EL LOA;DELEGACION PRESIDENCIAL PROVINCIAL DE EL LOA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7237;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511023-1;ENT-RUT-60511023-1;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE EL LOA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-BB8396D44BADC10DB2DB;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE GENERAL CARRERA;DELEGACION PRESIDENCIAL PROVINCIAL DE GENERAL CARRERA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7309;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511112-2;ENT-RUT-60511112-2;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE GENERAL CARRERA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-39ABE396DB41681CE4FF;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE HUASCO;DELEGACION PRESIDENCIAL PROVINCIAL DE HUASCO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7150;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511033-9;ENT-RUT-60511033-9;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE HUASCO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-A2C8AE6BE724F3311704;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE ISLA DE PASCUA;DELEGACION PRESIDENCIAL PROVINCIAL DE ISLA DE PASCUA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:135959;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511053-3;ENT-RUT-60511053-3;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE ISLA DE PASCUA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-D475842BA723DBD70E31;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LA ANTÁRTICA CHILENA;DELEGACION PRESIDENCIAL PROVINCIAL DE LA ANTARTICA CHILENA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7148;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511124-6;ENT-RUT-60511124-6;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LA ANTÁRTICA CHILENA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C9F6D6DA53093996B80E;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LIMARÍ;DELEGACION PRESIDENCIAL PROVINCIAL DE LIMARI;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7037;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511042-8;ENT-RUT-60511042-8;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LIMARÍ;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-47FC4F3A4129E0C8F4AD;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LINARES;DELEGACION PRESIDENCIAL PROVINCIAL DE LINARES;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7282;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511073-8;ENT-RUT-60511073-8;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE LINARES;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-63879EFC1791C5042D87;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MAIPO;DELEGACION PRESIDENCIAL PROVINCIAL DE MAIPO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7253;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511136-K;ENT-RUT-60511136-K;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MAIPO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-8AFC5EE1C31B08201D37;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MALLECO;DELEGACION PRESIDENCIAL PROVINCIAL DE MALLECO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7275;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511091-6;ENT-RUT-60511091-6;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MALLECO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-C085B44A5E0370A0EA92;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MARGA MARGA;DELEGACION PRESIDENCIAL PROVINCIAL DE MARGA MARGA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:1163597;true;false;PRESIDENTIAL_DELEGATION;true;false;false;61979850-3;ENT-RUT-61979850-3;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MARGA MARGA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-0031BF3A47F372DED10B;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MELIPILLA;DELEGACION PRESIDENCIAL PROVINCIAL DE MELIPILLA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7056;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511133-5;ENT-RUT-60511133-5;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE MELIPILLA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-79EE64CDC8ADEF0721C3;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE OSORNO;DELEGACION PRESIDENCIAL PROVINCIAL DE OSORNO;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7283;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511102-5;ENT-RUT-60511102-5;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE OSORNO;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-F4A56CB40D6E6F91EB0C;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PALENA;DELEGACION PRESIDENCIAL PROVINCIAL DE PALENA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7252;true;false;PRESIDENTIAL_DELEGATION;true;false;false;61955300-4;ENT-RUT-61955300-4;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PALENA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-B726303DFDE21F1EE041;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PARINACOTA;DELEGACION PRESIDENCIAL PROVINCIAL DE PARINACOTA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7350;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511139-4;ENT-RUT-60511139-4;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PARINACOTA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
PUB-CL-84F1DBCA37B8DA878591;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PETORCA;DELEGACION PRESIDENCIAL PROVINCIAL DE PETORCA;CHILECOMPRA_MERCADO_PUBLICO;CHILECOMPRA:7420;true;false;PRESIDENTIAL_DELEGATION;true;false;false;60511057-6;ENT-RUT-60511057-6;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PETORCA;EXACT_NORMALIZED_NAME_UNIQUE;HIGH;https://datos-abiertos.chilecompra.cl/organismos-compradores;https://api.mercadopublico.cl/servicios/v1/Publico/Empresas/BuscarComprador?ticket=F8537A18-6766-4DEF-9E59-426B4FEE2844;https://www.dipres.gob.cl/597/w3-multipropertyvalues-15145-37782.html
